,Número de registro,Outros números,Situação,Denominação,Título,Autor,Classificação,Resumo descritivo,Dimensões - altura,Dimensões - largura,Dimensões - profundidade/comprimento,Dimensões - diâmetro,Dimensões - peso,Material/Técnica,Local de produção,Data de produção,ACERVO,URL,TAINACAN_COLECTION_ID
0,54.028/030.093,,Localizado,Cadeira,Cadeira,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Cadeira com assento de palhinha, espaldar ligeiramente recurvado com encosto em 02 tábuas onduladas. Pés da frente em ligeira cambota para frente, travejamento lateral simples e travejamento frontal roliço.",87,38,,,,Madeira > Jacarandá | Fibra > Fibra Vegetal > Palhinha,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
1,54.029.I/030.098,,Localizado,Cadeira,Cadeira,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Cadeira com assento de palhinha, espaldar ligeiramente recurvado com encosto em 02 tábuas, sendo a superior recortada no centro e nas extremidades. Pés da frente em ligeira cambota para frente, travejamento lateral simples, e travejamento frontal roliço.",88,37,,,,Madeira | Fibra > Fibra Vegetal > Palhinha,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
2,54.029.II/030.099,,Localizado,Cadeira,Cadeira,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Cadeira com assento de palhinha, espaldar ligeiramente recurvado com encosto em 02 tábuas, sendo a superior recortada no centro e nas extremidades. Pés da frente em ligeira cambota, travejamento lateral simples e travejamento frontal roliço.",88,37,,,,Madeira | Fibra > Fibra Vegetal > Palhinha,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
3,54.029.III/030.100,,Localizado,Cadeira,Cadeira,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Cadeira com assento de palhinha, espaldar ligeiramente recurvado com encosto em 02 tábuas, sendo a superior recortada no centro e nas extremidades. Pés da frente em ligeira cambota para frente, travejamento lateral simples e travejamento frontal roliço.",88,37,,,,Madeira | Fibra > Fibra Vegetal > Palhinha,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
4,54.029.IV/030.101,,Localizado,Cadeira,Cadeira,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Cadeira com assento de palhinha, espaldar ligeiramente recurvado com encosto em 02 tábuas, sendo a superior recortada no centro e nas extremidades. Pés da frente em ligeira cambota para frente, travejamento lateral simples e travejamento frontal roliço.",88,37,,,,Madeira | Fibra > Fibra Vegetal > Palhinha,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
5,54.029.V/030.102,,Localizado,Cadeira,Cadeira,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Cadeira com assento de palhinha, espaldar ligeiramente recurvado com encosto em 02 tábuas, sendo a superior recortada no centro e nas extremidades. Pés da frente em ligeira cambota para frente, travejamento lateral simples e travejamento frontal roliço.",88,37,,,,Madeira | Fibra > Fibra Vegetal > Palhinha,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
6,54.029/030.097,,Localizado,Cadeira,Cadeira,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Cadeira com assento de palhinha, espaldar ligeiramente recurvado com encosto em 02 tábuas, sendo a superior recortada no centro e nas extremidades. Pés da frente em ligeira cambota para frente, travejamento lateral simples e travejamento frontal roliço.",87,37,,,,Madeira > Jacarandá | Fibra > Fibra Vegetal > Palhinha,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
7,55.001/030.103,59,Localizado,Berço,Berço embaladeira,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Berço-balanço em madeira, as bordas suavemente onduladas e de faces laterais quinadas no meio, dando à parte inferior a forma de masseira. Ferragens originais ligam-no ao suporte, também de madeira, constituído de 02 hastes que se apóiam sobre arco rebaixado, travados por 02 barras paralelas. Madeira (vinhático).",118,110,,,,Madeira,Não identificado,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
8,55.002/030.104,,Localizado,Tear,Tear,Não identificado,06 Trabalho > 06.5 Equipamento de Fiação/Tecelagem,"Tear horizontal, sustentado por 04 traves roliças, com pente, dois pedais e pedaço de um pano de algodão tecido.",161,207,,,,Fibra > Fibra Vegetal | Madeira,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
9,55.003/030.105,,Localizado,Roca,Roca,Não identificado,06 Trabalho > 06.5 Equipamento de Fiação/Tecelagem,"Cavalete de madeira com pedal, numa extremidade a roda e na outra extremidade engrenagens para fiar o algodão.",85,80,,da roda - 50,,Metal > Ferro | Madeira,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
10,55.004/030.106,,Localizado,Canilheiro,Canilheiro,Não identificado,06 Trabalho > 06.5 Equipamento de Fiação/Tecelagem,"Sobre um toco rústico, duas madeiras retas na vertical onde se encaixam roda e haste roliça para colocar a canilha.",52,54,,,,Madeira,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
11,55.005/030.107,,Localizado,Descaroçador,Descaroçador de algodão,Não identificado,06 Trabalho > 06.1 Equipamento Agrícola,"Banco de madeira, tendo ao centro dois rolos movidos por duas manivelas.",67,108,,,,Madeira,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
12,60.001/030.108,76,Localizado,Acessório de Luminária,Manga (donzela),Não identificado,05 Interiores > 05.4 Objeto de Iluminação,Manga de cristal em forma de vaso com aro de metal na base.,"49,5",,,"15,5","Circ: 69,5 (bojo)",Pedra > Cristal | Metal,Não identificado,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
13,60.002.I/030.110,34 | 67.4,Localizado,Travessa,Travessa alta,J. Meir & Son,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Forma mais ao menos quadrangular, trazendo desenhos chineses, com castelo a beira de um rio, sobre o qual há uma ponte com 03 pessoas pescando. A esquerda do castelo no rio, um barco, à direita uma árvore e no céu dois pássaros. Parte externa também com os mesmos desenhos.",,23,23.0,,,Rocha > Argila,Inglaterra,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
14,60.002.II/030.111,34,Localizado,Travessa,Travessa rasa,J. Meir & Son,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Travessa ovalada, tendo ao centro desenhos chineses nas cores azul e branco, com castelo a beira de um rio, sobre o qual há uma ponte com 03 pessoas pescando. A esquerda do castelo no rio, um barco, à direita uma árvore e no céu dois pássaros. Borda decorada com motivos fitomorfos e geométricos.",,31,39.0,,,Rocha > Argila,Inglaterra,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
15,60.002.III/030.112,34,Localizado,Travessa,Travessa rasa,J. Meir & Son,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Travessa ovalada, no centro desenhos chineses, azul e branco, com castelo a beira de um rio, sobre o qual há uma ponte com 03 pessoas pescando. A esquerda do castelo no rio há um barco, à direita uma árvore e no céu dois pássaros. Borda decorada com motivos fitomorfos e geométricos.",,27,34.0,,,Rocha > Argila,Inglaterra,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
16,60.002/030.109,34 | 67.I,Localizado,Terrina,Terrina,J. Meir & Son,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Forma de sopeira, parte superior do bojo retangular e afunilando para a base, sustentada por uma forma retangular menor. Sua parte interna traz desenhos no centro (vide ficha 60.002.II/030.111) e as laterais brancas. Com tampa também com desenhos e traz abertura para colher e pegador em pinha, Sua parte externa também traz os mesmos desenhos.",23,21,27.0,,,Rocha > Argila,Inglaterra,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
17,60.003/030.113,,Localizado,Prato,Prato,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Forma redonda recortada, com decoração de motivos florais de tons azul escuro em fundo branco.",,,,21,,Rocha > Argila,Índia,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
18,60.004/030.114,53,Localizado,Prato,Prato,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Prato de louça chinesa, forma redonda, com decoração em motivos florais e guirlandas sobre fundo branco. Borda verde. No centro rosácea nas cores vermelho e roxo com miolo verde.",,,,22,,Rocha > Argila,China,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
19,60.005.I/030.116,55,Localizado,Prato,Prato raso,Tnosmucnes & Son,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Prato redondo, no centro desenhos chineses, azul e branco com castelo a beira de um rio, sobre o qual há uma ponte com o3 pessoas pescando. A direita uma árvore e no céu dois pássaros. Borda decorada com motivos fitomorfos e geométricos.",,,,21,,Rocha > Argila,Inglaterra,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
20,60.005/030.115,55,Localizado,Prato,Prato fundo,Tnosmucnes & Son,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Prato redondo, no centro desenhos chineses nas cores azul e branco com castelo a beira de um rio, sobre o qual há uma ponte com 03 pessoas pescando. A esquerda do castelo no rio, um barco, a direita uma árvore e no céu dois pássaros. Borda decorada com motivos fitomorfos e geométricos.",,,,21,,Rocha > Argila,Inglaterra,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
21,60.006/030.117,57,Localizado,Prato,Prato,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Prato de louça com marca ilegível. Forma redonda com borda recortada. Centro branco com detalhe em vermelho. Do centro para a borda, faixas azuis e tremidos vermelhos sobre branco. Friso dourado na borda do prato.",,,,22,,Rocha > Argila,Inglaterra,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
22,60.007/030.118,56,Localizado,Travessa,Travessa grande,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Forma retangular, octogonal, com os ângulos abatidos, decoração em azul marinho. Na barra desenhos fitomorfos e no centro árvores (pinheiros).",,30,39.0,,,Rocha > Argila,Índia,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
23,63.001/030.119,61,Localizado,Urna,Urna de Eleição,Não identificado,09 Objetos Cerimoniais > 09.1 Objeto Cerimonial de Instituições,"Duas hastes recortadas, unidas por traves torneadas, onde se encaixa roda fechada com portinhola. De um lado manivela para girar a caixa.",48,21 (base),,32,,Madeira,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
24,64.001/030.120,,Localizado,Mesa,Mesa de Encostar,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Tampo retangular em 03 tábuas com cantos arredondados. Caixa com almofadas nas laterais e no fundo, um gavetão com fechadura no centro. Pernas curvas, sustentadas por 04 traves torneadas. Pés encaixados em forma de pata.",85,96,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
25,64.002/030.121,54,Localizado,Mesa,Mesa de Encostar,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Tampo retangular com extremidades recortadas. Uma gaveta com fechadura com espelho em ferro. 04 pernas recurvas ornamentadas na extremidade superior de pequenas volutas, pés em cachimbo com travessões torneados. Móvel híbrido, estilo mineiro goiano.",87,108,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
26,64.003/030.122,,Localizado,Mesa,Mesa de Encostar,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Retangular. Caixa com 02 gavetas com fechaduras de bronze em forma de coração, ladeado e encimado por volutas. Saia triangular entalhada com volutas, no centro medalhão terminado em vieira. Laterais com entalhe de volutas. Pernas curvas, pés arredondados.",76,113,,,,Madeira,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
27,65.001/030.123,,Localizado,Banco,Banco Canapé,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Encosto com trave na horizontal, sustentada por 02 colunas na vertical que se prolongam torneando os pés traseiros, no centro 03 traves verticais divididas por trave curva horizontal formando 04 lugares. Braços retos com peonena caída, assento com moldura de madeira com palhinha ao centro. No fundo 02 traves retas de sustentação. Pés dianteiros curvos.",86,183,,,,Madeira > Jacarandá | Madeira | Fibra > Fibra Vegetal > Palha,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
28,65.002/030.124,,Localizado,Bateia,Bateia,Não identificado,06 Trabalho > 06.6 Equipamento de Mineração,"Formato côncavo e arredondado, com furo na borda para alça.",,,,64,,Madeira,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
29,67.001.I/030.126,,Localizado,Cano,Cano de pedra sabão,Não identificado,04 Construção > 04.3 Equipamento Hidráulico,Blocos retangulares com perfurações circulares e encaixes no sistema de macho e fêmea.,,16,66.0,,,Pedra > Pedra sabão,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
30,67.001.II/030.127,,Localizado,Cano,Cano de pedra sabão,Não identificado,04 Construção > 04.3 Equipamento Hidráulico,Blocos retangulares com perfurações circulares e encaixes no sistema de macho e fêmea.,,18,82.0,,,Pedra > Pedra sabão,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
31,67.001.III/030.128,,Localizado,Cano,Cano de pedra sabão,Não identificado,04 Construção > 04.3 Equipamento Hidráulico,Blocos retangulares com perfurações circulares e encaixes no sistema de macho e fêmea.,,18,111.0,,,Pedra > Pedra sabão,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
32,67.001/030.125,,Localizado,Cano,Cano de pedra sabão,Não identificado,04 Construção > 04.3 Equipamento Hidráulico,Blocos retangulares com perfurações circulares e encaixes no sistema de macho e fêmea.,,16,78.0,,,Pedra > Pedra sabão,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
33,67.002/030.129,2,Localizado,Lavabo,Lavabo da Sacristia,Não identificado,04 Construção > 04.3 Equipamento Hidráulico,"Lavabo em pedra sabão, forma recortada com 02 volutas laterais, a da esquerda faltando a parte inferior, tendo um querubim ao centro, com uma torneira saindo da sua boca.",75,66,,,,Metal | Pedra > Pedra sabão,Brasil > Goiás,Século XIX > 1839,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
34,69.001/030.130,05 | 12,Localizado,Tampa da Caldeira,Tampa da Caldeira,Não identificado,06 Trabalho > 06.11 Maquinaria,Em forma de sino. Base com furos para parafusos. Na parte superior colarinho menor com 04 parafusos. Válvula de pressão.,77,,,78,,Metal > Ferro,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
35,74.001/030.131,67,Localizado,Máquina Registradora,Máquina Registradora,Não identificado,06 Trabalho > 06.4 Equipamento de Atividades Comerciais,"Caixa de metal, na parte frontal superior visor com valores: contos, mil réis e réis: 000,000. A parte central com 07 fileiras, cada uma com 09 teclas representando valores. Na extremidade esquerda alavanca de madeira encimada por tecla “pagamento” e abaixo tecla “recebimento”. Na extremidade inferior direita tecla preta. Na parte frontal inferior, a marca “Anker” entre pequenos visores de plástico. Na lateral direita manivela de metal cromado e madeira. Na lateral esquerda pequena caixa com local para registro e fita. Na parte traseira marca encimada por uma âncora. Base de madeira.",50,64,,,,Madeira | Metal,Não identificado,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
36,76.001/030.132,,Localizado,Urna funerária indígena,Igaçaba,Não identificado,09 Objetos Cerimoniais > 09.4 Objeto Funerário,Forma cônica com manchas escuras do cozimento. Base arredondada. Abertura na parte superior (parte mais larga).,99,,,82 – da base 52,,Rocha > Argila,Brasil > Goiás > Nazário > Fazenda Ruibarbo,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
37,81.001/030.133,,Localizado,Cama,Cama de casal,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Cabeceira com coroamento, colunas laterais terminadas com 02 castiçais. Parte central da cabeceira com 06 colunas torneadas. Pé da cama alto com 06 colunas torneadas na parte central, 02 colunas laterais torneadas finalizando com 02 pinos. Pés torneados.",130,132,200.0,,,Madeira > Jacarandá,Brasil > Goiás,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
38,82.001/030.134,,Localizado,Armário,Armário,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Forma retangular, com 02 portas, cada uma formando 02 molduras, fechadura com espelho de metal retangular. Na extremidade superior cornija em 02 degraus. Pés torneados em bolacha. No interior 04 prateleiras.",212,98,,,,Madeira,Não identificado,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
39,82.002/030.135,,Localizado,Peça de Arreio,Cabeçalho,Não identificado,11 Transporte > 11.3 Acessório de Transporte Terrestre,"Tiras de metal, partidas em 04 pedaços, compostas de retângulos, com incisos entremeados com entalhes em flores.",,"1,5",60.0,,,Metal > Prata,Não identificado,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
40,83.001/030.136,,Localizado,Telefone,Telefone de extensão,Não identificado,10 Comunicação > 10.4 Equipamento de Telecomunicação,"Base quadrangular com cantos arredondados com frisos em voltas. Na parte superior 04 pontas em forma de mãos que servia para colocar o gancho. Na parte posterior 02 fios, um para o gancho, outro para a campainha. Tomada redonda.",14,19,,,,Resina,Não identificado,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
41,83.002/030.137,,Localizado,Telefone,Telefone de mesa (magnético),Não identificado,10 Comunicação > 10.4 Equipamento de Telecomunicação,"Caixa retangular com as laterais em curva. Na superfície um suporte com 03 faces, tendo na face central um pino p/ repouso do fone. Na frente uma cavidade p/ repouso do outro lado do fone. Na parte posterior 02 saídas, uma p/ o fone e outra p/ a tomada redonda. Na parte superior da caixa um círculo emoldurado de metal com o nº 165.",15,22,,,,Resina,Japão,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
42,83.003/030.138,,Localizado,Telefone,Telefone,Não identificado,10 Comunicação > 10.4 Equipamento de Telecomunicação,"Base quadrangular com 10 lados recortados, da parte de trás saem 02 fios que seguem um p/ o fone e outro p/ a tomada, caixa com disco de metal na frente, que servia p/ discar números, gancho p/ colocar fone. Tomada quadrangular. Nas laterais 02 grades retangulares.",11,16,,,,Metal | Resina,Estados Unidos da América,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
43,83.004/030.139,,Localizado,Telefone,Telefone,KAPSCH,10 Comunicação > 10.4 Equipamento de Telecomunicação,"Base retangular, caixa com manivela a esquerda, detrás da caixa saem 02 fios, um p/ o fone, outro p/ a tomada, caixa com 03 parafusos salientes. À frente o nº do telefone, “11”. Em cima da caixa o gancho que serve de suporte p/ o fone.",20,20,,,,Resina,Alemanha,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
44,83.005/030.140,,Localizado,Telefone,Telefone,Não identificado,10 Comunicação > 10.4 Equipamento de Telecomunicação,"Base retangular, caixa a parte superior quinelada, na frente com saliência redonda contendo no centro um retângulo moldurado de metal p/ colocação do nº do aparelho. Na extremidade da caixa suporte p/ o fone. No centro, um pino p/ repouso do aparelho. Da parte externa de um dos lados do fone, saída p/ um fio que é ligado no lado esquerdo da caixa, e do lado direito da caixa outra saída p/ um fio que liga o aparelho.",11,18,,,,Resina,Não identificado,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
45,83.006/030.141,,Localizado,Retrato,Retrato de D. João VI,F. Bartolozzi,02 Artes Visuais/Cinematográfica > 02.4 Estampa,"Retrato de D. João VI, gravura a buril, no centro medalhão com retrato ¾, abaixo armas de Portugal, sustentadas por 02 anjos sobre nuvem. Inscrição: Dom João Príncipe do Brasil Regente de Portugal.",32,21,,,,Papel,Brasil > Rio de Janeiro,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
